Algorithm	Image	Size	Threads	Time	Stddev	Clock	CPUs	Cycles	Instructions	IO	MemAlloc	O3
mandelbrot_pth	triple_spiral.log	64	2	0.0012752	0.0000817	0.83	0.653	1,475,326	901,398	0	0	1
mandelbrot_pth	triple_spiral.log	64	4	0.0015455	0.0000736	1.08	0.697	1,602,212	1,033,694	0	0	1
mandelbrot_pth	triple_spiral.log	64	8	0.0017685	0.0000782	1.44	0.814	2,152,836	1,338,353	0	0	1
mandelbrot_pth	triple_spiral.log	64	16	0.001488	0.000102	1.45	0.973	4,040,852	1,942,246	0	0	1
mandelbrot_pth	triple_spiral.log	64	32	0.0029625	0.000044	3.07	1.038	5,646,693	3,000,318	0	0	1
mandelbrot_pth	triple_spiral.log	128	1	0.0010945	0.0000345	0.66	0.599	1,340,334	840,842	0	0	1
mandelbrot_pth	triple_spiral.log	128	2	0.0012112	0.000053	0.8	0.66	1,495,674	908,024	0	0	1
mandelbrot_pth	triple_spiral.log	128	4	0.0012657	0.0000405	0.9	0.709	1,730,275	1,026,277	0	0	1
mandelbrot_pth	triple_spiral.log	128	8	0.0015361	0.0000317	1.24	0.809	2,352,032	1,324,209	0	0	1
mandelbrot_pth	triple_spiral.log	128	16	0.002185	0.000116	2.03	0.929	3,698,500	1,925,522	0	0	1
mandelbrot_pth	triple_spiral.log	128	32	0.003273	0.000291	3.43	1.049	6,121,511	3,135,676	0	0	1
mandelbrot_pth	triple_spiral.log	256	1	0.0012133	0.0000282	0.74	0.608	1,324,056	841,728	0	0	1
mandelbrot_pth	triple_spiral.log	256	2	0.0012745	0.000067	0.84	0.658	1,466,908	905,157	0	0	1
mandelbrot_pth	triple_spiral.log	256	4	0.0018175	0.0000455	1.29	0.709	1,658,322	1,040,859	0	0	1
mandelbrot_pth	triple_spiral.log	256	8	0.0021566	0.0000592	1.74	0.806	2,291,485	1,331,081	0	0	1
mandelbrot_pth	triple_spiral.log	256	16	0.003048	0.000194	2.87	0.941	3,638,997	1,976,618	0	0	1
mandelbrot_pth	triple_spiral.log	256	32	0.003318	0.000389	3.44	1.036	6,015,790	3,084,216	0	0	1
mandelbrot_pth	triple_spiral.log	512	1	0.0013896	0.000073	0.82	0.588	1,339,500	845,686	0	0	1
mandelbrot_pth	triple_spiral.log	512	2	0.001093	0.0000429	0.71	0.646	1,456,452	907,173	0	0	1
mandelbrot_pth	triple_spiral.log	512	4	0.001548	0.0000757	1.1	0.709	1,680,336	1,035,061	0	0	1
mandelbrot_pth	triple_spiral.log	512	8	0.0015716	0.0000477	1.29	0.823	2,344,817	1,338,474	0	0	1
mandelbrot_pth	triple_spiral.log	512	16	0.0021566	0.000073	1.97	0.915	3,505,184	1,897,390	0	0	1
mandelbrot_pth	triple_spiral.log	512	32	0.003156	0.000264	3.26	1.031	5,659,325	3,036,516	0	0	1
mandelbrot_pth	triple_spiral.log	1024	1	0.0013074	0.0000691	0.8	0.609	1,324,464	846,753	0	0	1
mandelbrot_pth	triple_spiral.log	1024	2	0.0011499	0.000013	0.73	0.636	1,434,960	911,254	0	0	1
mandelbrot_pth	triple_spiral.log	1024	4	0.0008835	0.0000146	0.67	0.763	1,865,613	1,036,480	0	0	1
mandelbrot_pth	triple_spiral.log	1024	8	0.0015589	0.0000443	1.26	0.807	2,332,756	1,325,492	0	0	1
mandelbrot_pth	triple_spiral.log	1024	16	0.0028592	0.0000678	2.61	0.912	3,370,438	1,876,445	0	0	1
mandelbrot_pth	triple_spiral.log	1024	32	0.003793	0.000118	3.92	1.034	5,419,785	2,997,556	0	0	1
mandelbrot_pth	triple_spiral.log	2048	1	0.0015499	0.0000536	0.92	0.596	1,328,364	843,256	0	0	1
mandelbrot_pth	triple_spiral.log	2048	2	0.0013104	0.0000815	0.84	0.639	1,356,064	906,014	0	0	1
mandelbrot_pth	triple_spiral.log	2048	4	0.001271	0.0000322	0.9	0.711	1,784,444	1,042,976	0	0	1
mandelbrot_pth	triple_spiral.log	2048	8	0.0010931	0.0000217	0.95	0.865	2,700,843	1,340,617	0	0	1
mandelbrot_pth	triple_spiral.log	2048	16	0.002271	0.000173	2.09	0.92	3,557,509	1,891,163	0	0	1
mandelbrot_pth	triple_spiral.log	2048	32	0.0021566	0.0000739	2.27	1.054	5,802,597	3,012,931	0	0	1
mandelbrot_pth	triple_spiral.log	4096	1	0.0014	0.0000551	0.84	0.597	1,278,586	841,526	0	0	1
mandelbrot_pth	triple_spiral.log	4096	2	0.001596	0.000128	1.11	0.694	1,655,979	948,247	0	0	1
mandelbrot_pth	triple_spiral.log	4096	4	0.001277	0.0000163	0.91	0.712	1,700,142	1,044,751	0	0	1
mandelbrot_pth	triple_spiral.log	4096	8	0.0022432	0.0000538	1.81	0.808	2,317,669	1,346,183	0	0	1
mandelbrot_pth	triple_spiral.log	4096	16	0.002659	0.000154	2.47	0.931	3,680,908	1,932,491	0	0	1
mandelbrot_pth	triple_spiral.log	4096	32	0.003469	0.000103	3.61	1.041	5,057,844	2,990,464	0	0	1
mandelbrot_pth	triple_spiral.log	8192	1	0.0011458	0.0000288	0.69	0.599	1,329,646	842,427	0	0	1
mandelbrot_pth	triple_spiral.log	8192	2	0.0016803	0.0000374	1.08	0.645	1,457,872	908,099	0	0	1
mandelbrot_pth	triple_spiral.log	8192	4	0.0008822	0.0000166	0.67	0.765	1,872,970	1,042,684	0	0	1
mandelbrot_pth	triple_spiral.log	8192	8	0.002303	0.000165	1.89	0.82	2,531,243	1,385,594	0	0	1
mandelbrot_pth	triple_spiral.log	8192	16	0.002863	0.000126	2.66	0.93	3,416,015	1,926,532	0	0	1
mandelbrot_pth	triple_spiral.log	8192	32	0.0026085	0.000077	2.69	1.032	5,217,883	2,972,776	0	0	1
mandelbrot_omp	elephant.log	16	1	0.0016007	0.000085	1.01	0.628	1,407,020	1,000,654	0	0	1
mandelbrot_omp	elephant.log	16	2	0.0013036	0.0000243	0.89	0.684	1,760,379	1,112,083	0	0	1
mandelbrot_omp	elephant.log	16	4	0.0017681	0.0000231	1.61	0.909	2,525,892	1,422,434	0	0	1
mandelbrot_omp	elephant.log	16	8	0.0015979	0.0000669	2.63	1.646	5,182,924	2,415,767	0	0	1
mandelbrot_omp	elephant.log	16	16	0.002457	0.000133	9.44	3.844	15,490,753	6,592,170	0	0	1
mandelbrot_omp	elephant.log	16	32	0.004998	0.000806	101.4	20.29	246,285,816	87,442,246	0	0	1
mandelbrot_omp	elephant.log	32	1	0.0014873	0.0000765	0.93	0.624	1,437,991	1,000,787	0	0	1
mandelbrot_omp	elephant.log	32	2	0.0013271	0.0000818	0.93	0.699	1,770,940	1,111,212	0	0	1
mandelbrot_omp	elephant.log	32	4	0.0014656	0.0000654	1.41	0.962	2,748,667	1,485,179	0	0	1
mandelbrot_omp	elephant.log	32	8	0.0018768	0.0000811	3.25	1.731	5,807,638	2,655,315	0	0	1
mandelbrot_omp	elephant.log	32	16	0.0015758	0.0000683	6.41	4.069	15,191,017	6,173,365	0	0	1
mandelbrot_omp	elephant.log	32	32	0.005407	0.000737	111.69	20.654	272,731,486	95,519,358	0	0	1
mandelbrot_omp	elephant.log	64	1	0.0011397	0.0000763	0.72	0.632	1,448,787	1,001,438	0	0	1
mandelbrot_omp	elephant.log	64	2	0.0012604	0.0000218	0.87	0.692	1,710,940	1,106,336	0	0	1
mandelbrot_omp	elephant.log	64	4	0.0019533	0.000065	1.79	0.916	2,572,573	1,422,005	0	0	1
mandelbrot_omp	elephant.log	64	8	0.0024857	0.0000473	3.87	1.557	4,982,210	2,416,057	0	0	1
mandelbrot_omp	elephant.log	64	16	0.002329	0.000111	9.99	4.292	16,797,055	7,259,698	0	0	1
mandelbrot_omp	elephant.log	64	32	0.005312	0.000374	114.82	21.615	296,987,572	101,914,330	0	0	1
mandelbrot_omp	elephant.log	128	1	0.0015958	0.0000603	1.02	0.637	1,456,972	1,001,876	0	0	1
mandelbrot_omp	elephant.log	128	2	0.000896	0.0000198	0.61	0.68	1,818,195	1,112,724	0	0	1
mandelbrot_omp	elephant.log	128	4	0.0017301	0.0000549	1.6	0.925	2,631,030	1,455,608	0	0	1
mandelbrot_omp	elephant.log	128	8	0.0019105	0.0000472	3.03	1.588	4,955,389	2,390,959	0	0	1
mandelbrot_omp	elephant.log	128	16	0.002691	0.000125	11.68	4.341	17,841,681	7,409,711	0	0	1
mandelbrot_omp	elephant.log	128	32	0.005619	0.000297	119.57	21.279	310,219,090	112,095,282	0	0	1
mandelbrot_omp	elephant.log	256	1	0.0011534	0.0000343	0.74	0.644	1,396,114	1,004,150	0	0	1
mandelbrot_omp	elephant.log	256	2	0.001515	0.000129	1	0.66	1,650,302	1,101,118	0	0	1
mandelbrot_omp	elephant.log	256	4	0.0018739	0.0000918	1.71	0.913	2,562,282	1,444,391	0	0	1
mandelbrot_omp	elephant.log	256	8	0.0023583	0.0000544	3.66	1.55	4,874,141	2,400,490	0	0	1
mandelbrot_omp	elephant.log	256	16	0.00267	0.000119	10.26	3.842	14,471,419	6,423,235	0	0	1
mandelbrot_omp	elephant.log	256	32	0.005491	0.000482	114.78	20.904	299,195,175	107,558,476	0	0	1
mandelbrot_omp	elephant.log	512	1	0.0011217	0.0000147	0.71	0.63	1,422,611	997,608	0	0	1
mandelbrot_omp	elephant.log	512	2	0.0017719	0.0000698	1.22	0.69	1,760,381	1,106,123	0	0	1
mandelbrot_omp	elephant.log	512	4	0.0015503	0.0000336	1.45	0.932	2,590,264	1,448,956	0	0	1
mandelbrot_omp	elephant.log	512	8	0.0017198	0.0000356	2.76	1.604	4,917,844	2,419,790	0	0	1
mandelbrot_omp	elephant.log	512	16	0.0024553	0.0000844	9.39	3.824	15,203,026	6,462,825	0	0	1
mandelbrot_omp	elephant.log	512	32	0.005162	0.000687	103.59	20.067	239,166,800	91,360,765	0	0	1
mandelbrot_omp	elephant.log	1024	1	0.001528	0.0000771	0.97	0.633	1,424,068	1,006,522	0	0	1
mandelbrot_omp	elephant.log	1024	2	0.0013361	0.0000252	0.92	0.687	1,703,855	1,105,983	0	0	1
mandelbrot_omp	elephant.log	1024	4	0.0011154	0.0000205	0.98	0.881	2,734,708	1,365,937	0	0	1
mandelbrot_omp	elephant.log	1024	8	0.001672	0.000027	2.72	1.625	5,017,429	2,406,278	0	0	1
mandelbrot_omp	elephant.log	1024	16	0.0024517	0.0000964	9.59	3.911	15,000,369	6,501,367	0	0	1
mandelbrot_omp	elephant.log	1024	32	0.005091	0.000427	103.79	20.387	246,501,923	95,481,563	0	0	1
mandelbrot_omp	elephant.log	2048	1	0.0012287	0.0000234	0.78	0.638	1,384,700	1,000,045	0	0	1
mandelbrot_omp	elephant.log	2048	2	0.0014652	0.000077	1.01	0.691	1,724,464	1,103,856	0	0	1
mandelbrot_omp	elephant.log	2048	4	0.0020146	0.0000955	1.83	0.907	2,524,815	1,426,959	0	0	1
mandelbrot_omp	elephant.log	2048	8	0.001379	0.00016	2.22	1.611	5,337,980	2,404,531	0	0	1
mandelbrot_omp	elephant.log	2048	16	0.0023048	0.0000862	8.69	3.772	14,571,465	6,325,484	0	0	1
mandelbrot_omp	elephant.log	2048	32	0.005472	0.000147	115.13	21.038	290,718,166	104,429,665	0	0	1
mandelbrot_omp	elephant.log	4096	1	0.001038	0.000123	0.66	0.638	1,431,109	1,004,591	0	0	1
mandelbrot_omp	elephant.log	4096	2	0.0019818	0.0000211	1.36	0.684	1,737,475	1,109,206	0	0	1
mandelbrot_omp	elephant.log	4096	4	0.0015467	0.0000779	1.46	0.943	2,783,101	1,487,489	0	0	1
mandelbrot_omp	elephant.log	4096	8	0.002099	0.000124	3.34	1.589	4,927,802	2,398,034	0	0	1
mandelbrot_omp	elephant.log	4096	16	0.002554	0.000187	9.86	3.86	14,757,781	6,424,938	0	0	1
mandelbrot_omp	elephant.log	4096	32	0.005367	0.00038	114.03	21.246	292,071,457	106,201,309	0	0	1
mandelbrot_omp	elephant.log	8192	1	0.0011753	0.0000226	0.73	0.619	1,405,241	1,006,061	0	0	1
mandelbrot_omp	elephant.log	8192	2	0.0012466	0.0000426	0.85	0.684	1,757,872	1,106,509	0	0	1
mandelbrot_omp	elephant.log	8192	4	0.0015539	0.0000712	1.48	0.953	2,735,321	1,459,934	0	0	1
mandelbrot_omp	elephant.log	8192	8	0.001796	0.0001	2.88	1.602	4,916,332	2,407,803	0	0	1
mandelbrot_omp	elephant.log	8192	16	0.0021903	0.0000586	8.65	3.948	14,410,621	6,366,562	0	0	1
mandelbrot_omp	elephant.log	8192	32	0.005299	0.000465	110	20.759	281,346,988	101,515,066	0	0	1
mandelbrot_omp	full.log	16	1	0.001025	0.000274	0.49	0.476	1,378,511	996,704	0	0	1
mandelbrot_omp	full.log	16	2	0.0015902	0.0000702	1.1	0.694	1,754,307	1,101,249	0	0	1
mandelbrot_omp	full.log	16	4	0.0015517	0.0000491	1.45	0.935	2,789,636	1,451,268	0	0	1
mandelbrot_omp	full.log	16	8	0.001802	0.0000607	2.86	1.585	5,012,301	2,399,414	0	0	1
mandelbrot_omp	full.log	16	16	0.0024862	0.0000676	9.76	3.925	14,712,492	6,394,107	0	0	1
mandelbrot_omp	full.log	16	32	0.005732	0.000646	118.66	20.701	282,849,272	103,559,539	0	0	1
mandelbrot_omp	full.log	32	1	0.001396	0.00013	0.89	0.635	1,445,196	996,393	0	0	1
mandelbrot_omp	full.log	32	2	0.0010638	0.0000732	0.74	0.692	1,757,322	1,102,996	0	0	1
mandelbrot_omp	full.log	32	4	0.0015403	0.0000735	1.46	0.951	2,713,675	1,455,762	0	0	1
mandelbrot_omp	full.log	32	8	0.002072	0.0000758	3.22	1.555	4,937,812	2,412,256	0	0	1
mandelbrot_omp	full.log	32	16	0.0028245	0.0000941	10.96	3.882	14,755,112	6,621,640	0	0	1
mandelbrot_omp	full.log	32	32	0.005787	0.000408	128.95	22.285	332,819,743	116,777,194	0	0	1
mandelbrot_omp	full.log	64	1	0.0017392	0.0000335	1.09	0.627	1,358,139	997,691	0	0	1
mandelbrot_omp	full.log	64	2	0.001323	0.0000405	0.92	0.694	1,809,596	1,102,878	0	0	1
mandelbrot_omp	full.log	64	4	0.0017885	0.0000345	1.65	0.92	2,581,820	1,446,170	0	0	1
mandelbrot_omp	full.log	64	8	0.0017089	0.0000374	2.76	1.614	4,833,317	2,398,675	0	0	1
mandelbrot_omp	full.log	64	16	0.0021742	0.0000566	8.69	3.996	15,105,383	6,359,659	0	0	1
mandelbrot_omp	full.log	64	32	0.005227	0.000236	108.98	20.85	283,295,143	102,844,576	0	0	1
mandelbrot_omp	full.log	128	1	0.0007916	0.0000224	0.48	0.603	1,432,714	998,021	0	0	1
mandelbrot_omp	full.log	128	2	0.0018253	0.0000538	1.25	0.684	1,742,582	1,106,718	0	0	1
mandelbrot_omp	full.log	128	4	0.001467	0.0000316	1.4	0.951	2,769,239	1,471,258	0	0	1
mandelbrot_omp	full.log	128	8	0.0016492	0.0000385	2.72	1.651	5,140,362	2,422,950	0	0	1
mandelbrot_omp	full.log	128	16	0.0022309	0.0000497	8.94	4.007	14,434,458	6,429,350	0	0	1
mandelbrot_omp	full.log	128	32	0.005812	0.000634	122.3	21.041	299,274,045	110,503,013	0	0	1
mandelbrot_omp	full.log	256	1	0.0012924	0.0000741	0.82	0.633	1,475,701	999,525	0	0	1
mandelbrot_omp	full.log	256	2	0.0015157	0.0000784	1.07	0.704	1,822,016	1,099,391	0	0	1
mandelbrot_omp	full.log	256	4	0.0014751	0.0000392	1.42	0.961	2,711,623	1,469,576	0	0	1
mandelbrot_omp	full.log	256	8	0.0017032	0.0000719	2.81	1.648	5,111,524	2,407,078	0	0	1
mandelbrot_omp	full.log	256	16	0.002237	0.000127	9.25	4.136	16,428,015	6,828,638	0	0	1
mandelbrot_omp	full.log	256	32	0.005073	0.00055	103.82	20.463	263,248,236	96,771,772	0	0	1
mandelbrot_omp	full.log	512	1	0.000987	0.000103	0.64	0.645	1,343,082	998,943	0	0	1
mandelbrot_omp	full.log	512	2	0.0019109	0.0000183	1.32	0.688	1,691,485	1,101,733	0	0	1
mandelbrot_omp	full.log	512	4	0.0013198	0.0000486	1.29	0.975	2,848,795	1,496,997	0	0	1
mandelbrot_omp	full.log	512	8	0.0020781	0.0000633	3.31	1.593	4,933,948	2,420,632	0	0	1
mandelbrot_omp	full.log	512	16	0.002382	0.000111	9.19	3.857	14,570,861	6,360,356	0	0	1
mandelbrot_omp	full.log	512	32	0.004986	0.000452	100.3	20.119	251,025,559	89,811,374	0	0	1
mandelbrot_omp	full.log	1024	1	0.0011605	0.0000133	0.73	0.63	1,439,104	994,507	0	0	1
mandelbrot_omp	full.log	1024	2	0.0013674	0.0000835	0.93	0.682	1,715,180	1,101,553	0	0	1
mandelbrot_omp	full.log	1024	4	0.0015111	0.0000239	1.43	0.943	2,729,997	1,472,715	0	0	1
mandelbrot_omp	full.log	1024	8	0.0023774	0.0000693	3.78	1.589	4,957,462	2,407,258	0	0	1
mandelbrot_omp	full.log	1024	16	0.0014961	0.0000233	6.15	4.109	14,412,318	5,998,955	0	0	1
mandelbrot_omp	full.log	1024	32	0.005774	0.000263	124.23	21.517	331,390,144	117,532,572	0	0	1
mandelbrot_omp	full.log	2048	1	0.0010884	0.0000205	0.68	0.622	1,440,243	1,001,751	0	0	1
mandelbrot_omp	full.log	2048	2	0.0016187	0.0000927	1.11	0.689	1,761,046	1,101,135	0	0	1
mandelbrot_omp	full.log	2048	4	0.0015119	0.0000969	1.43	0.949	2,704,325	1,462,958	0	0	1
mandelbrot_omp	full.log	2048	8	0.0023822	0.0000474	3.75	1.574	5,066,475	2,390,391	0	0	1
mandelbrot_omp	full.log	2048	16	0.0023026	0.0000545	9.01	3.913	14,052,271	6,371,050	0	0	1
mandelbrot_omp	full.log	2048	32	0.005217	0.000603	105.15	20.158	267,699,407	95,549,637	0	0	1
mandelbrot_omp	full.log	4096	1	0.0010892	0.0000522	0.69	0.63	1,444,456	998,465	0	0	1
mandelbrot_omp	full.log	4096	2	0.0014769	0.0000932	1.04	0.702	1,763,081	1,097,733	0	0	1
mandelbrot_omp	full.log	4096	4	0.0017526	0.0000534	1.61	0.919	2,531,806	1,433,055	0	0	1
mandelbrot_omp	full.log	4096	8	0.0020215	0.0000931	3.08	1.522	5,065,288	2,532,286	0	0	1
mandelbrot_omp	full.log	4096	16	0.002623	0.000236	9.7	3.697	15,055,739	6,560,917	0	0	1
mandelbrot_omp	full.log	4096	32	0.005176	0.000463	104.5	20.189	256,029,528	90,803,992	0	0	1
mandelbrot_omp	full.log	8192	1	0.0012872	0.0000659	0.81	0.631	1,416,962	989,852	0	0	1
mandelbrot_omp	full.log	8192	2	0.0016638	0.0000863	1.15	0.69	1,764,919	1,106,910	0	0	1
mandelbrot_omp	full.log	8192	4	0.0021014	0.0000628	1.89	0.9	2,500,392	1,417,395	0	0	1
mandelbrot_omp	full.log	8192	8	0.0016724	0.0000825	2.75	1.642	5,005,794	2,432,792	0	0	1
mandelbrot_omp	full.log	8192	16	0.001833	0.000107	7.26	3.958	14,595,800	6,120,196	0	0	1
mandelbrot_omp	full.log	8192	32	0.005626	0.000552	119.24	21.194	321,168,547	112,635,466	0	0	1
mandelbrot_omp	seahorse.log	16	1	0.0012749	0.0000691	0.77	0.607	1,450,669	1,004,701	0	0	1
mandelbrot_omp	seahorse.log	16	2	0.0014257	0.0000671	0.99	0.692	1,805,393	1,108,096	0	0	1
mandelbrot_omp	seahorse.log	16	4	0.0015169	0.0000485	1.41	0.93	2,551,569	1,440,605	0	0	1
mandelbrot_omp	seahorse.log	16	8	0.0013787	0.000096	2.15	1.557	4,590,692	2,201,836	0	0	1
mandelbrot_omp	seahorse.log	16	16	0.002432	0.000142	10.63	4.371	17,093,589	7,304,400	0	0	1
mandelbrot_omp	seahorse.log	16	32	0.005956	0.000336	124.86	20.964	335,351,959	119,952,479	0	0	1
mandelbrot_omp	seahorse.log	32	1	0.001136	0.0000448	0.71	0.623	1,448,653	999,835	0	0	1
mandelbrot_omp	seahorse.log	32	2	0.0012891	0.0000583	0.88	0.685	1,789,676	1,101,290	0	0	1
mandelbrot_omp	seahorse.log	32	4	0.0015247	0.0000585	1.42	0.933	2,794,724	1,477,159	0	0	1
mandelbrot_omp	seahorse.log	32	8	0.001242	0.000135	1.92	1.542	4,517,354	2,194,900	0	0	1
mandelbrot_omp	seahorse.log	32	16	0.0021605	0.0000514	8.68	4.02	15,286,558	6,388,669	0	0	1
mandelbrot_omp	seahorse.log	32	32	0.004928	0.000523	102.1	20.717	261,173,511	93,749,181	0	0	1
mandelbrot_omp	seahorse.log	64	1	0.0010891	0.0000174	0.68	0.628	1,420,376	996,785	0	0	1
mandelbrot_omp	seahorse.log	64	2	0.0012726	0.0000268	0.87	0.683	1,721,704	1,100,709	0	0	1
mandelbrot_omp	seahorse.log	64	4	0.0011814	0.00000881	1.05	0.886	2,740,725	1,396,117	0	0	1
mandelbrot_omp	seahorse.log	64	8	0.0016124	0.0000149	2.66	1.65	4,761,170	2,416,572	0	0	1
mandelbrot_omp	seahorse.log	64	16	0.002928	0.000134	11.67	3.986	16,282,013	7,094,959	0	0	1
mandelbrot_omp	seahorse.log	64	32	0.004836	0.000404	94.7	19.582	242,570,711	86,496,025	0	0	1
mandelbrot_omp	seahorse.log	128	1	0.0014613	0.0000378	0.91	0.626	1,461,539	1,001,161	0	0	1
mandelbrot_omp	seahorse.log	128	2	0.0012529	0.0000266	0.86	0.688	1,781,255	1,106,045	0	0	1
mandelbrot_omp	seahorse.log	128	4	0.0021463	0.0000423	1.93	0.9	2,310,174	1,414,428	0	0	1
mandelbrot_omp	seahorse.log	128	8	0.001717	0.000102	2.78	1.617	4,533,957	2,402,368	0	0	1
mandelbrot_omp	seahorse.log	128	16	0.0022653	0.0000755	8.81	3.89	15,525,300	6,403,456	0	0	1
mandelbrot_omp	seahorse.log	128	32	0.005705	0.000476	118.85	20.835	301,256,587	108,786,445	0	0	1
mandelbrot_omp	seahorse.log	256	1	0.0013498	0.0000783	0.87	0.643	1,451,764	1,010,107	0	0	1
mandelbrot_omp	seahorse.log	256	2	0.0012565	0.000028	0.88	0.703	1,769,535	1,105,737	0	0	1
mandelbrot_omp	seahorse.log	256	4	0.0019123	0.0000659	1.76	0.918	2,585,079	1,430,270	0	0	1
mandelbrot_omp	seahorse.log	256	8	0.0011368	0.0000209	1.85	1.626	4,698,075	2,258,926	0	0	1
mandelbrot_omp	seahorse.log	256	16	0.0024735	0.0000798	9.56	3.865	14,661,574	6,410,698	0	0	1
mandelbrot_omp	seahorse.log	256	32	0.004901	0.000237	97.27	19.849	249,824,813	91,918,772	0	0	1
mandelbrot_omp	seahorse.log	512	1	0.0014837	0.0000683	0.93	0.63	1,412,338	1,002,643	0	0	1
mandelbrot_omp	seahorse.log	512	2	0.0013758	0.0000221	0.95	0.691	1,775,719	1,103,820	0	0	1
mandelbrot_omp	seahorse.log	512	4	0.001546	0.0000938	1.43	0.927	2,596,912	1,434,632	0	0	1
mandelbrot_omp	seahorse.log	512	8	0.002055	0.000127	3.26	1.588	4,911,424	2,403,287	0	0	1
mandelbrot_omp	seahorse.log	512	16	0.0022594	0.0000701	8.89	3.936	14,726,971	6,385,073	0	0	1
mandelbrot_omp	seahorse.log	512	32	0.005152	0.000585	97.63	18.949	223,977,859	83,852,665	0	0	1
mandelbrot_omp	seahorse.log	1024	1	0.000966	0.000118	0.63	0.654	1,457,181	1,003,456	0	0	1
mandelbrot_omp	seahorse.log	1024	2	0.0017529	0.000082	1.22	0.696	1,770,008	1,103,156	0	0	1
mandelbrot_omp	seahorse.log	1024	4	0.0015419	0.0000354	1.45	0.943	2,653,655	1,478,120	0	0	1
mandelbrot_omp	seahorse.log	1024	8	0.0018276	0.0000158	2.96	1.618	5,155,064	2,389,385	0	0	1
mandelbrot_omp	seahorse.log	1024	16	0.0022833	0.0000926	8.89	3.893	15,320,980	6,443,072	0	0	1
mandelbrot_omp	seahorse.log	1024	32	0.005233	0.000281	105.87	20.231	265,983,628	98,247,528	0	0	1
mandelbrot_omp	seahorse.log	2048	1	0.0007729	0.0000141	0.48	0.625	1,387,962	997,474	0	0	1
mandelbrot_omp	seahorse.log	2048	2	0.0020135	0.0000427	1.39	0.692	1,733,752	1,103,088	0	0	1
mandelbrot_omp	seahorse.log	2048	4	0.0016825	0.0000949	1.56	0.927	2,580,674	1,436,632	0	0	1
mandelbrot_omp	seahorse.log	2048	8	0.0017013	0.000021	2.77	1.626	5,142,131	2,395,040	0	0	1
mandelbrot_omp	seahorse.log	2048	16	0.0030894	0.0000874	12.02	3.891	14,054,184	6,699,531	0	0	1
mandelbrot_omp	seahorse.log	2048	32	0.005262	0.000492	107.04	20.344	279,463,793	96,669,357	0	0	1
mandelbrot_omp	seahorse.log	4096	1	0.0015289	0.0000489	0.95	0.622	1,425,431	996,642	0	0	1
mandelbrot_omp	seahorse.log	4096	2	0.0013369	0.0000373	0.92	0.689	1,782,006	1,106,473	0	0	1
mandelbrot_omp	seahorse.log	4096	4	0.0014837	0.0000237	1.4	0.941	2,626,931	1,454,930	0	0	1
mandelbrot_omp	seahorse.log	4096	8	0.0020047	0.0000921	3.16	1.579	4,979,423	2,412,632	0	0	1
mandelbrot_omp	seahorse.log	4096	16	0.002786	0.000139	10.83	3.888	14,661,605	6,470,580	0	0	1
mandelbrot_omp	seahorse.log	4096	32	0.005899	0.00029	126.69	21.475	321,863,629	118,515,580	0	0	1
mandelbrot_omp	seahorse.log	8192	1	0.0011207	0.0000497	0.71	0.63	1,443,275	1,003,811	0	0	1
mandelbrot_omp	seahorse.log	8192	2	0.001283	0.0000323	0.86	0.673	1,674,426	1,108,735	0	0	1
mandelbrot_omp	seahorse.log	8192	4	0.001265	0.000109	1.14	0.9	2,555,781	1,383,141	0	0	1
mandelbrot_omp	seahorse.log	8192	8	0.002244	0.000103	3.88	1.727	5,297,608	2,590,899	0	0	1
mandelbrot_omp	seahorse.log	8192	16	0.0021798	0.0000577	8.87	4.068	15,330,973	6,840,389	0	0	1
mandelbrot_omp	seahorse.log	8192	32	0.005102	0.0007	105.26	20.631	249,286,905	92,602,468	0	0	1
mandelbrot_omp	triple_spiral.log	16	1	0.0014853	0.0000348	0.94	0.631	1,407,147	1,003,419	0	0	1
mandelbrot_omp	triple_spiral.log	16	2	0.001863	0.0000732	1.29	0.69	1,765,993	1,106,251	0	0	1
mandelbrot_omp	triple_spiral.log	16	4	0.0021468	0.0000474	1.93	0.898	2,478,378	1,401,749	0	0	1
mandelbrot_omp	triple_spiral.log	16	8	0.0016397	0.0000239	2.65	1.615	4,912,126	2,422,724	0	0	1
mandelbrot_omp	triple_spiral.log	16	16	0.0023588	0.0000434	9.14	3.876	14,769,485	6,408,526	0	0	1
mandelbrot_omp	triple_spiral.log	16	32	0.005874	0.000386	124.38	21.174	331,740,654	119,166,315	0	0	1
mandelbrot_omp	triple_spiral.log	32	1	0.0012793	0.000075	0.81	0.629	1,411,688	996,682	0	0	1
mandelbrot_omp	triple_spiral.log	32	2	0.0016995	0.0000751	1.16	0.682	1,760,086	1,105,640	0	0	1
mandelbrot_omp	triple_spiral.log	32	4	0.0015221	0.0000325	1.48	0.971	2,726,468	1,467,828	0	0	1
mandelbrot_omp	triple_spiral.log	32	8	0.0016732	0.0000467	2.76	1.651	5,204,314	2,414,624	0	0	1
mandelbrot_omp	triple_spiral.log	32	16	0.002538	0.000114	9.87	3.887	14,785,886	6,416,046	0	0	1
mandelbrot_omp	triple_spiral.log	32	32	0.005296	0.000309	110.85	20.931	279,498,344	102,350,868	0	0	1
mandelbrot_omp	triple_spiral.log	64	1	0.0016227	0.000084	1.02	0.628	1,455,317	999,581	0	0	1
